profile,occurred_at,amount_minor,currency,type,tags,note,created_at,updated_at
Personal,2025-03-26T06:00:00.000Z,10000,USD,expense,wife,taaha pocket money,2025-03-26T15:59:59.000Z,2025-03-26T15:59:59.000Z
Personal,2025-03-26T06:00:00.000Z,2300,USD,expense,beauty,hair cut,2025-03-26T16:10:43.000Z,2025-03-26T16:10:43.000Z
Personal,2025-03-30T06:00:00.000Z,20000,USD,expense,wife,wife eid,2025-03-30T18:17:19.000Z,2025-03-30T18:17:19.000Z
Personal,2025-03-30T06:00:00.000Z,2084,USD,expense,transport,uber,2025-03-31T16:32:56.000Z,2025-03-31T16:32:56.000Z
Personal,2025-03-31T06:00:00.000Z,1297,USD,expense,friend,ross gift,2025-04-01T15:20:59.000Z,2025-04-01T15:20:59.000Z
Personal,2025-04-01T06:00:00.000Z,1500,USD,expense,beauty,hospital,2025-04-01T15:19:17.000Z,2025-04-01T15:19:17.000Z
Personal,2025-04-01T06:00:00.000Z,97000,USD,expense,home,rent,2025-04-04T19:59:58.000Z,2025-04-04T19:59:58.000Z
Personal,2025-04-01T06:00:00.000Z,3765,USD,expense,food,walmart,2025-04-04T20:01:47.000Z,2025-04-04T20:01:47.000Z
Personal,2025-04-02T06:00:00.000Z,1235,USD,expense,food,panda express,2025-04-04T20:03:59.000Z,2025-04-04T20:03:59.000Z
Personal,2025-04-03T06:00:00.000Z,4758,USD,expense,food,walmart,2025-04-04T20:02:54.000Z,2025-04-04T20:02:54.000Z
Personal,2025-04-03T06:00:00.000Z,150,USD,expense,study,tax mail,2025-04-04T20:03:27.000Z,2025-04-04T20:03:27.000Z
Personal,2025-04-04T06:00:00.000Z,1639,USD,expense,family,saad bkash,2025-04-04T19:58:31.000Z,2025-04-04T19:58:31.000Z
Personal,2025-04-04T06:00:00.000Z,5737,USD,expense,family,tahmid tahsina bkash,2025-04-04T19:59:07.000Z,2025-04-04T19:59:07.000Z
Personal,2025-04-04T06:00:00.000Z,2213,USD,expense,home,camera stand,2025-04-30T19:08:50.000Z,2025-04-30T19:08:50.000Z
Personal,2025-04-04T06:00:00.000Z,4346,USD,expense,food,walmart,2025-04-30T19:37:31.000Z,2025-04-30T19:37:31.000Z
Personal,2025-04-05T06:00:00.000Z,4635,USD,expense,food,walmart,2025-04-30T19:36:41.000Z,2025-04-30T19:36:41.000Z
Personal,2025-04-07T06:00:00.000Z,123467,USD,income,job,phd salary,2025-04-07T06:00:00.000Z,2025-04-07T06:00:00.000Z
Personal,2025-04-09T06:00:00.000Z,137,USD,expense,transport,fedex driving license,2025-04-30T19:12:11.000Z,2025-04-30T19:12:11.000Z
Personal,2025-04-09T06:00:00.000Z,1900,USD,expense,transport,driving license taaha,2025-04-30T19:13:21.000Z,2025-04-30T19:13:21.000Z
Personal,2025-04-09T06:00:00.000Z,3200,USD,expense,transport,driving license mahathir,2025-04-30T19:14:15.000Z,2025-04-30T19:14:15.000Z
Personal,2025-04-09T06:00:00.000Z,1955,USD,expense,food,houston texas chicken,2025-04-30T19:14:44.000Z,2025-04-30T19:14:44.000Z
Personal,2025-04-10T06:00:00.000Z,3246,USD,expense,tech,laptop bag,2025-04-30T19:25:18.000Z,2025-04-30T19:25:18.000Z
Personal,2025-04-10T06:00:00.000Z,4424,USD,expense,food,walmart,2025-04-30T19:35:46.000Z,2025-04-30T19:35:46.000Z
Personal,2025-04-13T06:00:00.000Z,4040,USD,expense,food,walmart,2025-04-30T19:35:05.000Z,2025-04-30T19:35:05.000Z
Personal,2025-04-14T06:00:00.000Z,10000,USD,expense,family,sayeed zelle,2025-04-14T18:32:26.000Z,2025-04-14T18:32:26.000Z
Personal,2025-04-16T06:00:00.000Z,3678,USD,expense,food,walmart,2025-04-30T19:34:15.000Z,2025-04-30T19:34:15.000Z
Personal,2025-04-18T06:00:00.000Z,2026,USD,expense,food,uber eats,2025-04-30T19:24:27.000Z,2025-04-30T19:24:27.000Z
Personal,2025-04-19T06:00:00.000Z,18500,USD,expense,wife,taaha visa interview,2025-04-30T19:20:24.000Z,2025-04-30T19:20:24.000Z
Personal,2025-04-19T06:00:00.000Z,35000,USD,expense,wife,taaha sevis fee,2025-04-30T19:21:32.000Z,2025-04-30T19:21:32.000Z
Personal,2025-04-19T06:00:00.000Z,2473,USD,expense,tech,google fi,2025-06-01T17:21:40.000Z,2025-06-01T17:21:40.000Z
Personal,2025-04-20T06:00:00.000Z,510,USD,expense,tech,tello,2025-04-30T19:19:23.000Z,2025-04-30T19:19:23.000Z
Personal,2025-04-20T06:00:00.000Z,4002,USD,expense,food,shop n go,2025-04-30T19:19:50.000Z,2025-04-30T19:19:50.000Z
Personal,2025-04-20T06:00:00.000Z,7876,USD,expense,food,walmart,2025-04-30T19:32:01.000Z,2025-04-30T19:32:01.000Z
Personal,2025-04-21T06:00:00.000Z,2314,USD,expense,food,uber eats,2025-04-30T19:19:01.000Z,2025-04-30T19:19:01.000Z
Personal,2025-04-22T06:00:00.000Z,3163,USD,expense,food,madina market,2025-04-30T19:18:04.000Z,2025-04-30T19:18:04.000Z
Personal,2025-04-22T06:00:00.000Z,2185,USD,expense,food,madina market,2025-04-30T19:18:29.000Z,2025-04-30T19:18:29.000Z
Personal,2025-04-22T06:00:00.000Z,10000,USD,expense,wife,taaha pocket money,2025-06-01T16:44:16.000Z,2025-06-01T16:44:16.000Z
Personal,2025-04-22T06:00:00.000Z,123467,USD,income,job,phd salary,2025-04-22T06:00:00.000Z,2025-04-22T06:00:00.000Z
Personal,2025-04-24T06:00:00.000Z,411,USD,expense,waste,waste,2025-04-25T21:56:34.000Z,2025-04-25T21:56:34.000Z
Personal,2025-04-25T06:00:00.000Z,2309,USD,expense,food,walmart,2025-04-30T19:33:20.000Z,2025-04-30T19:33:20.000Z
Personal,2025-04-26T06:00:00.000Z,822,USD,expense,food,namaste nanglo,2025-04-30T19:16:23.000Z,2025-04-30T19:16:23.000Z
Personal,2025-04-26T06:00:00.000Z,137,USD,expense,food,rancho orange,2025-04-30T19:16:52.000Z,2025-04-30T19:16:52.000Z
Personal,2025-04-27T06:00:00.000Z,411,USD,expense,food,chips,2025-04-30T19:15:51.000Z,2025-04-30T19:15:51.000Z
Personal,2025-04-29T06:00:00.000Z,1809,USD,expense,food,uber eats,2025-04-30T19:15:25.000Z,2025-04-30T19:15:25.000Z
Personal,2025-04-30T06:00:00.000Z,3528,USD,expense,food,walmart grocery,2025-04-30T19:26:54.000Z,2025-04-30T19:26:54.000Z
Personal,2025-05-01T06:00:00.000Z,97000,USD,expense,home,rent,2025-06-01T16:39:46.000Z,2025-06-01T16:39:46.000Z
Personal,2025-05-01T06:00:00.000Z,160,USD,expense,food,vending machine,2025-06-01T16:40:19.000Z,2025-06-01T16:40:19.000Z
Personal,2025-05-02T06:00:00.000Z,160,USD,expense,food,vending machine,2025-06-01T16:40:40.000Z,2025-06-01T16:40:40.000Z
Personal,2025-05-03T06:00:00.000Z,6836,USD,expense,food,chintatown,2025-06-01T16:41:07.000Z,2025-06-01T16:41:07.000Z
Personal,2025-05-03T06:00:00.000Z,762,USD,expense,food,chintatown cake,2025-06-01T16:41:31.000Z,2025-06-01T16:41:31.000Z
Personal,2025-05-03T06:00:00.000Z,2703,USD,expense,food,walmart by chinese friend,2025-06-01T16:42:53.000Z,2025-06-01T16:42:53.000Z
Personal,2025-05-03T06:00:00.000Z,1060,USD,expense,friend,birthday cake,2025-06-01T16:43:23.000Z,2025-06-01T16:43:23.000Z
Personal,2025-05-04T06:00:00.000Z,4255,USD,expense,food,walmart grocery,2025-06-01T17:15:46.000Z,2025-06-01T17:15:46.000Z
Personal,2025-05-05T06:00:00.000Z,432,USD,expense,food,7 eleven food,2025-06-01T16:44:46.000Z,2025-06-01T16:44:46.000Z
Personal,2025-05-07T06:00:00.000Z,123467,USD,income,job,phd salary,2025-05-07T06:00:00.000Z,2025-05-07T06:00:00.000Z
Personal,2025-05-08T06:00:00.000Z,2164,USD,expense,home,ross shoe my,2025-06-01T16:45:23.000Z,2025-06-01T16:45:23.000Z
Personal,2025-05-09T06:00:00.000Z,1580,USD,expense,tech,epoxy glue,2025-06-01T17:14:17.000Z,2025-06-01T17:14:17.000Z
Personal,2025-05-10T06:00:00.000Z,718,USD,expense,food,namaste nanglo,2025-06-01T16:45:59.000Z,2025-06-01T16:45:59.000Z
Personal,2025-05-10T06:00:00.000Z,2272,USD,expense,food,shanasheel grill,2025-06-01T16:46:26.000Z,2025-06-01T16:46:26.000Z
Personal,2025-05-12T06:00:00.000Z,4498,USD,expense,food,walmart grocery,2025-06-01T17:07:10.000Z,2025-06-01T17:07:10.000Z
Personal,2025-05-13T06:00:00.000Z,900,USD,expense,friend,hisham gift,2025-06-01T16:48:18.000Z,2025-06-01T16:48:18.000Z
Personal,2025-05-14T06:00:00.000Z,4465,USD,expense,wife,fedex lamination,2025-06-01T16:48:42.000Z,2025-06-01T16:48:42.000Z
Personal,2025-05-17T06:00:00.000Z,1606,USD,expense,food,panda express,2025-06-01T16:49:01.000Z,2025-06-01T16:49:01.000Z
Personal,2025-05-17T06:00:00.000Z,2428,USD,expense,tech,google fi,2025-06-01T17:22:14.000Z,2025-06-01T17:22:14.000Z
Personal,2025-05-18T06:00:00.000Z,1090,USD,expense,food,KFC,2025-06-01T16:49:31.000Z,2025-06-01T16:49:31.000Z
Personal,2025-05-18T06:00:00.000Z,1750,USD,expense,food,7 eleven,2025-06-01T16:50:06.000Z,2025-06-01T16:50:06.000Z
Personal,2025-05-18T06:00:00.000Z,893,USD,expense,home,cockroach killer,2025-06-01T17:01:53.000Z,2025-06-01T17:01:53.000Z
Personal,2025-05-18T06:00:00.000Z,4860,USD,expense,food,walmart grocery,2025-06-01T17:03:23.000Z,2025-06-01T17:03:23.000Z
Personal,2025-05-20T06:00:00.000Z,510,USD,expense,tech,tello sim,2025-06-01T16:50:30.000Z,2025-06-01T16:50:30.000Z
Personal,2025-05-20T06:00:00.000Z,15300,USD,expense,study,international fee,2025-06-01T16:51:33.000Z,2025-06-01T16:51:33.000Z
Personal,2025-05-21T06:00:00.000Z,185,USD,expense,food,vending machine,2025-06-01T16:51:06.000Z,2025-06-01T16:51:06.000Z
Personal,2025-05-22T06:00:00.000Z,9836,USD,expense,wife,kurbani taaha,2025-06-01T16:52:04.000Z,2025-06-01T16:52:04.000Z
Personal,2025-05-22T06:00:00.000Z,185,USD,expense,food,vending machine,2025-06-01T16:52:37.000Z,2025-06-01T16:52:37.000Z
Personal,2025-05-22T06:00:00.000Z,3910,USD,expense,food,walmart grocery,2025-06-01T17:00:51.000Z,2025-06-01T17:00:51.000Z
Personal,2025-05-22T06:00:00.000Z,123467,USD,income,job,phd salary,2025-05-22T06:00:00.000Z,2025-05-22T06:00:00.000Z
Personal,2025-05-24T06:00:00.000Z,595,USD,expense,beauty,museum fridge magnet,2025-06-01T16:57:09.000Z,2025-06-01T16:57:09.000Z
Personal,2025-05-25T06:00:00.000Z,1639,USD,expense,family,tahmid birthday,2025-06-01T16:53:16.000Z,2025-06-01T16:53:16.000Z
Personal,2025-05-25T06:00:00.000Z,374,USD,expense,beauty,fridge magnet,2025-06-01T16:54:42.000Z,2025-06-01T16:54:42.000Z
Personal,2025-05-26T06:00:00.000Z,1571,USD,expense,food,dave's hot chicken,2025-06-01T16:55:04.000Z,2025-06-01T16:55:04.000Z
Personal,2025-05-27T06:00:00.000Z,10000,USD,expense,wife,taaha pocket money,2025-05-27T16:42:12.000Z,2025-05-27T16:42:12.000Z
Personal,2025-05-27T06:00:00.000Z,5876,USD,expense,beauty,moab tour,2025-05-27T16:43:44.000Z,2025-05-27T16:43:44.000Z
Personal,2025-05-27T06:00:00.000Z,3633,USD,expense,food,walmart grocery,2025-06-01T16:59:40.000Z,2025-06-01T16:59:40.000Z
Personal,2025-05-31T06:00:00.000Z,752,USD,expense,beauty,red butte fridge magnet,2025-06-01T16:54:05.000Z,2025-06-01T16:54:05.000Z
Personal,2025-05-31T06:00:00.000Z,973,USD,expense,beauty,tracy aviary fridge magnet,2025-06-01T16:55:53.000Z,2025-06-01T16:55:53.000Z
Personal,2025-05-31T06:00:00.000Z,1305,USD,expense,food,kafe mamai,2025-06-01T16:56:12.000Z,2025-06-01T16:56:12.000Z
Personal,2025-06-01T06:00:00.000Z,97000,USD,expense,home,rent,2025-06-01T16:55:22.000Z,2025-06-01T16:55:22.000Z
Personal,2025-06-01T06:00:00.000Z,4048,USD,expense,food,walmart,2025-06-28T18:41:52.000Z,2025-06-28T18:41:52.000Z
Personal,2025-06-01T06:00:00.000Z,2414,USD,expense,tech,Google Fi,2025-07-07T18:59:53.000Z,2025-07-07T18:59:53.000Z
Personal,2025-06-06T06:00:00.000Z,123467,USD,income,job,phd salary,2025-06-06T06:00:00.000Z,2025-06-06T06:00:00.000Z
Personal,2025-06-07T06:00:00.000Z,10000,USD,expense,wife,taaha eid salami,2025-06-28T18:45:14.000Z,2025-06-28T18:45:14.000Z
Personal,2025-06-07T06:00:00.000Z,2949,USD,expense,food,walmart grocery,2025-06-28T18:47:38.000Z,2025-06-28T18:47:38.000Z
Personal,2025-06-07T06:00:00.000Z,1900,USD,expense,beauty,great clips haircut,2025-06-28T18:48:02.000Z,2025-06-28T18:48:02.000Z
Personal,2025-06-08T06:00:00.000Z,720,USD,expense,friend,target chocolate for safi mama wife,2025-06-28T18:48:22.000Z,2025-06-28T18:48:22.000Z
Personal,2025-06-09T06:00:00.000Z,4278,USD,expense,food,walmart,2025-06-28T18:50:00.000Z,2025-06-28T18:50:00.000Z
Personal,2025-06-10T06:00:00.000Z,1278,USD,expense,home,walmart iron,2025-06-28T18:51:10.000Z,2025-06-28T18:51:10.000Z
Personal,2025-06-10T06:00:00.000Z,2723,USD,expense,food,walmart grocery,2025-06-28T18:51:51.000Z,2025-06-28T18:51:51.000Z
Personal,2025-06-17T06:00:00.000Z,997,USD,expense,wife,Taaha sock,2025-06-28T18:53:59.000Z,2025-06-28T18:53:59.000Z
Personal,2025-06-17T06:00:00.000Z,3246,USD,expense,food,walmart grocery,2025-06-28T18:54:32.000Z,2025-06-28T18:54:32.000Z
Personal,2025-06-18T06:00:00.000Z,4936,USD,expense,food,walmart grocery,2025-06-28T18:55:34.000Z,2025-06-28T18:55:34.000Z
Personal,2025-06-19T06:00:00.000Z,510,USD,expense,tech,Tello sim,2025-06-28T18:40:08.000Z,2025-06-28T18:40:08.000Z
Personal,2025-06-20T06:00:00.000Z,799,USD,expense,wife,taaha lock,2025-06-28T18:56:25.000Z,2025-06-28T18:56:25.000Z
Personal,2025-06-20T06:00:00.000Z,3413,USD,expense,food,walmart grocery,2025-06-28T18:56:57.000Z,2025-06-28T18:56:57.000Z
Personal,2025-06-20T06:00:00.000Z,123597,USD,income,job,phd salary,2025-06-20T06:00:00.000Z,2025-06-20T06:00:00.000Z
Personal,2025-06-22T06:00:00.000Z,2945,USD,expense,food,chinatown share of June,2025-06-28T18:39:43.000Z,2025-06-28T18:39:43.000Z
Personal,2025-06-22T06:00:00.000Z,3085,USD,expense,food,namaste nanglo,2025-06-28T18:57:56.000Z,2025-06-28T18:57:56.000Z
Personal,2025-06-22T06:00:00.000Z,497,USD,expense,food,corn dog chintatown,2025-06-28T18:58:35.000Z,2025-06-28T18:58:35.000Z
Personal,2025-06-22T06:00:00.000Z,1284,USD,expense,food,thai better,2025-06-28T18:58:57.000Z,2025-06-28T18:58:57.000Z
Personal,2025-06-25T06:00:00.000Z,165,USD,expense,study,chatgpt,2025-06-28T18:39:14.000Z,2025-06-28T18:39:14.000Z
Personal,2025-06-26T06:00:00.000Z,1135,USD,expense,food,pizza for taaha,2025-06-28T19:00:07.000Z,2025-06-28T19:00:07.000Z
Personal,2025-06-27T06:00:00.000Z,1610,USD,expense,beauty,Cricket jersey and fee,2025-06-28T18:38:39.000Z,2025-06-28T18:38:39.000Z
Personal,2025-06-27T06:00:00.000Z,185,USD,expense,food,vending machine,2025-06-28T18:59:34.000Z,2025-06-28T18:59:34.000Z
Personal,2025-06-28T06:00:00.000Z,238500,USD,expense,wife,Taaha USCIS,2025-06-28T18:38:11.000Z,2025-06-28T18:38:11.000Z
Personal,2025-06-28T06:00:00.000Z,799,USD,expense,home,walmart oil container,2025-06-28T19:01:47.000Z,2025-06-28T19:01:47.000Z
Personal,2025-06-28T06:00:00.000Z,4436,USD,expense,food,walmart grocery,2025-06-28T19:02:28.000Z,2025-06-28T19:02:28.000Z
Personal,2025-07-01T06:00:00.000Z,10145,USD,expense,food,chinatown share of June,2025-06-28T19:10:14.000Z,2025-06-28T19:10:14.000Z
Personal,2025-07-01T06:00:00.000Z,1060,USD,expense,friend,Sutapa Cake,2025-07-02T20:07:31.000Z,2025-07-02T20:07:31.000Z
Personal,2025-07-01T06:00:00.000Z,101000,USD,expense,home,rent,2025-07-02T20:07:52.000Z,2025-07-02T20:07:52.000Z
Personal,2025-07-01T06:00:00.000Z,9044,USD,expense,wife,taaha three piece,2025-07-02T20:08:51.000Z,2025-07-02T20:08:51.000Z
Personal,2025-07-03T06:00:00.000Z,4350,USD,expense,food,walmart,2025-07-03T16:31:08.000Z,2025-07-03T16:31:08.000Z
Personal,2025-07-03T06:00:00.000Z,4337,USD,expense,wife,ross shoe,2025-07-04T03:28:31.000Z,2025-07-04T03:28:31.000Z
Personal,2025-07-04T06:00:00.000Z,3887,USD,expense,food,walmart grocery,2025-07-06T00:04:01.000Z,2025-07-06T00:04:01.000Z
Personal,2025-07-05T06:00:00.000Z,185,USD,expense,food,snickers,2025-07-06T00:02:32.000Z,2025-07-06T00:02:32.000Z
Personal,2025-07-06T06:00:00.000Z,692,USD,expense,food,Corn dog,2025-07-07T02:54:34.000Z,2025-07-07T02:54:34.000Z
Personal,2025-07-06T06:00:00.000Z,205,USD,expense,food,coconut water,2025-07-07T02:55:05.000Z,2025-07-07T02:55:05.000Z
Personal,2025-07-07T06:00:00.000Z,123597,USD,income,job,phd salary,2025-07-07T06:00:00.000Z,2025-07-07T06:00:00.000Z
Personal,2025-07-08T06:00:00.000Z,3868,USD,expense,food,Walmart order,2025-07-08T16:54:01.000Z,2025-07-08T16:54:01.000Z
Personal,2025-07-08T06:00:00.000Z,432,USD,expense,food,university store sandwitch,2025-07-08T22:45:42.000Z,2025-07-08T22:45:42.000Z
Personal,2025-07-08T06:00:00.000Z,1018,USD,expense,food,starbucks campus,2025-07-09T00:21:24.000Z,2025-07-09T00:21:24.000Z
Personal,2025-07-09T06:00:00.000Z,7000,USD,expense,wife,taaha dress,2025-07-09T16:54:55.000Z,2025-07-09T16:54:55.000Z
Personal,2025-07-13T06:00:00.000Z,2184,USD,expense,food,bhansa ghar,2025-07-13T19:23:39.000Z,2025-07-13T19:23:39.000Z
Personal,2025-07-13T06:00:00.000Z,540,USD,expense,beauty,fridge magnet,2025-07-13T23:11:17.000Z,2025-07-13T23:11:17.000Z
Personal,2025-07-13T06:00:00.000Z,1417,USD,expense,food,Cheesecake factory,2025-07-14T02:20:01.000Z,2025-07-14T02:20:01.000Z
Personal,2025-07-13T06:00:00.000Z,1281,USD,expense,food,panda express,2025-07-14T02:50:31.000Z,2025-07-14T02:50:31.000Z
Personal,2025-07-13T06:00:00.000Z,1085,USD,expense,transport,uber,2025-07-14T04:52:35.000Z,2025-07-14T04:52:35.000Z
Personal,2025-07-15T06:00:00.000Z,50000,USD,expense,waste,taaha lawyer sharon,2025-07-15T19:17:26.000Z,2025-07-15T19:17:26.000Z
Personal,2025-07-15T06:00:00.000Z,2313,USD,expense,home,temu order,2025-07-15T21:41:40.000Z,2025-07-15T21:41:40.000Z
Personal,2025-07-19T06:00:00.000Z,514,USD,expense,tech,tello,2025-07-19T13:41:19.000Z,2025-07-19T13:41:19.000Z
Personal,2025-07-19T06:00:00.000Z,10400,USD,expense,wife,taaha eye doctor,2025-07-19T23:01:01.000Z,2025-07-19T23:01:01.000Z
Personal,2025-07-21T06:00:00.000Z,2406,USD,expense,tech,google fi,2025-07-21T15:47:56.000Z,2025-07-21T15:47:56.000Z
Personal,2025-07-21T06:00:00.000Z,169,USD,expense,study,chatgpt,2025-07-29T22:29:56.000Z,2025-07-29T22:29:56.000Z
Personal,2025-07-22T06:00:00.000Z,126580,USD,income,job,phd salary,2025-07-22T06:00:00.000Z,2025-07-22T06:00:00.000Z
Personal,2025-07-28T06:00:00.000Z,3632,USD,expense,food,walmart order,2025-07-29T14:33:04.000Z,2025-07-29T14:33:04.000Z
Personal,2025-07-28T06:00:00.000Z,677,USD,expense,food,nadib wife gift,2025-07-29T14:33:49.000Z,2025-07-29T14:33:49.000Z
Personal,2025-07-29T06:00:00.000Z,275,USD,expense,food,chips,2025-07-29T22:28:31.000Z,2025-07-29T22:28:31.000Z
Personal,2025-08-01T06:00:00.000Z,4909,USD,expense,food,chinatown share of June,2025-06-28T19:10:52.000Z,2025-06-28T19:10:52.000Z
Personal,2025-08-01T06:00:00.000Z,101000,USD,expense,home,rent,2025-08-01T15:28:45.000Z,2025-08-01T15:28:45.000Z
Personal,2025-08-01T06:00:00.000Z,4951,USD,expense,food,walmart,2025-08-07T20:48:41.000Z,2025-08-07T20:48:41.000Z
Personal,2025-08-01T06:00:00.000Z,4533,USD,expense,food,walmart,2025-08-07T20:49:24.000Z,2025-08-07T20:49:24.000Z
Personal,2025-08-02T06:00:00.000Z,2500,USD,expense,beauty,Badminton shuttle,2025-08-02T21:15:59.000Z,2025-08-02T21:15:59.000Z
Personal,2025-08-07T06:00:00.000Z,5331,USD,expense,food,walmart,2025-08-07T20:50:12.000Z,2025-08-07T20:50:12.000Z
Personal,2025-08-07T06:00:00.000Z,126580,USD,income,job,phd salary,2025-08-07T06:00:00.000Z,2025-08-07T06:00:00.000Z
Personal,2025-08-10T06:00:00.000Z,2121,USD,expense,food,chinatown,2025-08-11T01:36:35.000Z,2025-08-11T01:36:35.000Z
Personal,2025-08-10T06:00:00.000Z,2763,USD,expense,food,namaste,2025-08-11T01:37:03.000Z,2025-08-11T01:37:03.000Z
Personal,2025-08-10T06:00:00.000Z,4946,USD,expense,food,walmart,2025-08-11T01:56:45.000Z,2025-08-11T01:56:45.000Z
Personal,2025-08-12T06:00:00.000Z,1000,USD,expense,tech,co pilot,2025-08-17T00:50:15.000Z,2025-08-17T00:50:15.000Z
Personal,2025-08-15T06:00:00.000Z,37500,USD,expense,transport,driving school,2025-08-17T00:49:53.000Z,2025-08-17T00:49:53.000Z
Personal,2025-08-16T06:00:00.000Z,4191,USD,expense,food,walmart,2025-08-17T00:49:13.000Z,2025-08-17T00:49:13.000Z
Personal,2025-08-17T06:00:00.000Z,3807,USD,expense,food,saffron valley,2025-08-18T01:40:40.000Z,2025-08-18T01:40:40.000Z
Personal,2025-08-17T06:00:00.000Z,2617,USD,expense,tech,google fi,2025-08-18T01:42:22.000Z,2025-08-18T01:42:22.000Z
Personal,2025-08-17T06:00:00.000Z,514,USD,expense,tech,tello,2025-08-19T01:46:55.000Z,2025-08-19T01:46:55.000Z
Personal,2025-08-19T06:00:00.000Z,160,USD,expense,food,chips,2025-08-20T01:01:41.000Z,2025-08-20T01:01:41.000Z
Personal,2025-08-20T06:00:00.000Z,3880,USD,expense,food,walmart,2025-08-21T04:23:30.000Z,2025-08-21T04:23:30.000Z
Personal,2025-08-22T06:00:00.000Z,2677,USD,expense,food,costco khashi,2025-08-23T02:57:01.000Z,2025-08-23T02:57:01.000Z
Personal,2025-08-22T06:00:00.000Z,126580,USD,income,job,phd salary,2025-08-22T06:00:00.000Z,2025-08-22T06:00:00.000Z
Personal,2025-08-23T06:00:00.000Z,500,USD,expense,wife,taaha back seat observation,2025-08-20T16:42:16.000Z,2025-08-20T16:42:16.000Z
Personal,2025-08-23T06:00:00.000Z,2650,USD,expense,beauty,ravket,2025-08-23T22:21:59.000Z,2025-08-23T22:21:59.000Z
Personal,2025-08-24T06:00:00.000Z,3679,USD,expense,food,Walmart,2025-08-25T00:55:52.000Z,2025-08-25T00:55:52.000Z
Personal,2025-08-25T06:00:00.000Z,222,USD,expense,friend,chips,2025-08-25T18:44:18.000Z,2025-08-25T18:44:18.000Z
Personal,2025-08-29T06:00:00.000Z,3986,USD,expense,food,walmart,2025-08-29T14:36:09.000Z,2025-08-29T14:36:09.000Z
Personal,2025-08-29T06:00:00.000Z,4352,USD,expense,food,walmart,2025-08-29T14:36:55.000Z,2025-08-29T14:36:55.000Z
Personal,2025-08-30T06:00:00.000Z,150,USD,expense,friend,gift grip,2025-08-30T23:35:49.000Z,2025-08-30T23:35:49.000Z
Personal,2025-08-30T06:00:00.000Z,2500,USD,expense,beauty,shuttle,2025-08-30T23:36:41.000Z,2025-08-30T23:36:41.000Z
Personal,2025-08-30T06:00:00.000Z,3708,USD,expense,food,walmart,2025-08-31T02:10:37.000Z,2025-08-31T02:10:37.000Z
Personal,2025-09-01T06:00:00.000Z,101000,USD,expense,home,rent,2025-09-01T17:55:06.000Z,2025-09-01T17:55:06.000Z
Personal,2025-09-03T06:00:00.000Z,1520,USD,expense,beauty,deer creek,2025-09-03T11:39:35.000Z,2025-09-03T11:39:35.000Z
Personal,2025-09-03T06:00:00.000Z,1520,USD,expense,wife,deer creek,2025-09-03T11:39:55.000Z,2025-09-03T11:39:55.000Z
Personal,2025-09-05T06:00:00.000Z,185,USD,expense,food,Chocolate vending machine,2025-09-07T03:25:11.000Z,2025-09-07T03:25:11.000Z
Personal,2025-09-06T06:00:00.000Z,1868,USD,expense,study,Namecheap,2025-09-06T17:30:58.000Z,2025-09-06T17:30:58.000Z
Personal,2025-09-07T06:00:00.000Z,4507,USD,expense,food,walmart,2025-09-08T03:28:41.000Z,2025-09-08T03:28:41.000Z
Personal,2025-09-07T06:00:00.000Z,126580,USD,income,job,phd salary,2025-09-07T06:00:00.000Z,2025-09-07T06:00:00.000Z
Personal,2025-09-08T06:00:00.000Z,1500,USD,expense,food,vending machine,2025-09-09T01:28:08.000Z,2025-09-09T01:28:08.000Z
Personal,2025-09-10T06:00:00.000Z,4102,USD,expense,food,Walmart,2025-09-10T23:41:54.000Z,2025-09-10T23:41:54.000Z
Personal,2025-09-12T06:00:00.000Z,2100,USD,expense,beauty,hair cut,2025-09-12T18:42:09.000Z,2025-09-12T18:42:09.000Z
Personal,2025-09-15T06:00:00.000Z,5000,USD,expense,transport,driving test,2025-09-15T23:31:38.000Z,2025-09-15T23:31:38.000Z
Personal,2025-09-15T06:00:00.000Z,4440,USD,expense,food,Walmart,2025-09-16T00:56:02.000Z,2025-09-16T00:56:02.000Z
Personal,2025-09-16T06:00:00.000Z,275,USD,expense,food,chips,2025-09-17T14:36:37.000Z,2025-09-17T14:36:37.000Z
Personal,2025-09-17T06:00:00.000Z,514,USD,expense,tech,tello,2025-09-17T14:34:29.000Z,2025-09-17T14:34:29.000Z
Personal,2025-09-18T06:00:00.000Z,3000,USD,expense,beauty,carbon fiber shuttle,2025-09-19T02:39:54.000Z,2025-09-19T02:39:54.000Z
Personal,2025-09-18T06:00:00.000Z,3946,USD,expense,food,walmart,2025-09-19T15:07:53.000Z,2025-09-19T15:07:53.000Z
Personal,2025-09-22T06:00:00.000Z,126580,USD,income,job,phd salary,2025-09-22T06:00:00.000Z,2025-09-22T06:00:00.000Z
Personal,2025-09-23T06:00:00.000Z,4267,USD,expense,food,walmart,2025-09-24T03:11:19.000Z,2025-09-24T03:11:19.000Z
Personal,2025-09-24T06:00:00.000Z,4373,USD,expense,food,walmart,2025-09-25T01:49:25.000Z,2025-09-25T01:49:25.000Z
Personal,2025-09-25T06:00:00.000Z,2000,USD,expense,beauty,Picnic,2025-09-25T17:50:20.000Z,2025-09-25T17:50:20.000Z
Personal,2025-09-26T06:00:00.000Z,5000,USD,expense,transport,driving test,2025-09-27T00:52:18.000Z,2025-09-27T00:52:18.000Z
